?subject	?name	?year	?band	?gender
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Concha-Buika>	"Buika"	2000	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/As-It-Is>	"As It Is"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ricky-Martin>	"Ricky Martin"	1984	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bronze-Radio-Return>	"Bronze Radio Return"	2007	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/AJ-Mitchell>	"AJ Mitchell"	2015	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Selah-Sue>	"Selah Sue"		false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Slash-(musician)>	"Slash"	1981	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Shiny-Toy-Guns>	"Shiny Toy Guns"	2002	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Men-at-Work>	"Men At Work"	1979	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Saul-Williams>	"Saul Williams"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Luke-James>	"Luke James"	2004	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Melanie>	"Melanie"		false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jauz>	"JAUZ"	2013	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/9th-Wonder>	"9th Wonder"	1997	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Mitchell-Tenpenny>	"Mitchell Tenpenny"	2014	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Guru-Randhawa>	"The Guru"	2012	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/3LAU>	"3LAU"	2011	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Knuckle-Puck>	"Knuckle Puck"	2010	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Angels-&-Airwaves>	"Angels And Airwaves"	2005	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sabrina-Claudio>	"Sabrina Claudio"	2016	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Storm-(ZZ-Ward-album)>	"ZZ Ward"		false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Snails-(DJ)>	"Snails"	2012	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Paula-Abdul>	"Paula Abdul"	1978	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Blitzen-Trapper>	"Blitzen Trapper"	2000	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Nelly>	"Nelly"	1993	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lower-Dens>	"Lower Dens"	2010	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Wishbone-Ash>	"Wishbone Ash"	1969	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Viceroy-(disambiguation)>	"Viceroy"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Psy>	"PSY"	2001	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ozuna-(singer)>	"Ozuna"	2012	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-OJays-discography>	"The O'Jays"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Buffalo-Springfield>	"Buffalo Springfield"	1966	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Groove-Armada>	"Groove Armada"	1996	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/All-Time-Low>	"All Time Low"	2003	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Magician>	"The Magician"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Trouble-(Ray-LaMontagne-album)>	"Ray LaMontagne"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Louis-the-Child-(DJs)>	"Louis the Child"	2013	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/24hrs-(rapper)>	"24hrs"	2011	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/24hrs-(rapper)>	"MadeinTYO"	2011	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Michael-Woods>	"Michael Woods"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Onra>	"Onra"	2006	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Alice-Smith>	"Alice Smith"	2005	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Walk-the-Moon>	"Walk the Moon"	2006	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Crime-Mob>	"Crime Mob"	2002	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Fall-Out-Boy>	"Fall Out Boy"	2001	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/MOME>	"Møme"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/PJ-Harvey>	"PJ Harvey"	1988	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lupe-Fiasco>	"Lupe Fiasco"	2000	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bonobo-(musician)>	"Bonobo"	1999	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Foo-Fighters>	"Foo Fighters"	1994	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-All-American-Rejects>	"The All-American Rejects"	1999	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Royce-da-59>	"Royce da 5'9\""	1995	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Yael-Naim>	"Yael Naïm"	2000	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Rosalía-(singer)>	"ROSALIA"	2013	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Razorlight>	"Razorlight"	2002	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Marquis-de-Sade>	"Sade"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Prototypes>	"The Prototypes"	2010	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sara-Evans>	"Sara Evans"	1997	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/John-OCallaghan-(musician)>	"John O'Callaghan"	2003	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Shawn-Mendes>	"Shawn Mendes"	2013	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Marvin-Sapp>	"Marvin Sapp"	1990	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/José-González-(singer)>	"José González"	2003	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Yuna-(singer)>	"Yuna"	2006	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Chastity-Belt-(band)>	"Chastity Belt"	2010	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Less-Than-Jake>	"Less Than Jake"	1992	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Gerardo-Ortíz>	"Gerardo Ortíz"	2009	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Stalking-Gia>	"Stalking Gia"	2005	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kid-Rock>	"Kid Rock"	1988	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Editors-(band)>	"Editors"	2002	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ghastly>	"Ghastly"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Echosmith>	"Echosmith"	2009	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/...And-You-Will-Know-Us-by-the-Trail-of-Dead-(album)>	"…And You Will Know Us by the Trail of Dead"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Donnie-McClurkin>	"Donnie McClurkin"	1975	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Razor-&-Tie>	"Kidz Bop Kids"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Dead-Kennedys>	"Dead Kennedys"	1978	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Francis-and-the-Lights>	"Francis and the Lights"	2007	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Polish-Ambassador>	"The Polish Ambassador"	2005	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Upon-a-Burning-Body>	"Upon A Burning Body"	2005	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kaytranada>	"Kaytranada"	2010	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Muna-(band)>	"MUNA"	2013	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Pete-Rock>	"Pete Rock"	1987	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/BoA>	"Boa"	2000	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Injury-Reserve>	"Injury Reserve"	2013	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jeannie-Gaffigan>	"Jim Gaffigan"	1990	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Brendan-Benson>	"Brendan Benson"	1995	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Four-Year-Strong>	"Four Year Strong"	2001	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Trampled-by-Turtles>	"Trampled by Turtles"	2003	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Big-Head-Todd-and-the-Monsters>	"Big Head Todd & The Monsters"	1986	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jack-Peñate>	"Jack Peñate"	2005	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jeff-Rosenstock>	"Jeff Rosenstock"	1995	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Paul-Oakenfold>	"Paul Oakenfold"	1980	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Peter-Gabriel>	"Gabriel & Dresden"	1967	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Peter-Gabriel>	"Peter Gabriel"	1967	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Buzzcocks>	"Buzzcocks"	1976	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Girls-Aloud>	"Girls Aloud"	2002	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kate-Nash>	"Kate Nash"	2006	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Haerts>	"HAERTS"	2011	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Meat-Loaf>	"Meat Loaf"	1968	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Machine-Gun-Kelly-(musician)>	"Machine Gun Kelly"	2006	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Markus-Schulz>	"Markus Schulz"	1990	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/TeeFlii>	"Teeflii"	2007	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Shaed>	"SHAED"	2011	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Danny-Brown>	"Danny Brown"	2007	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kurupt>	"Kurupt"	1991	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Melanie-C>	"Melanie C"	1994	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jake-Bugg>	"Jake Bugg"	2011	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Zola-Jesus>	"Zola Jesus"	2006	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Youth-Group>	"Youth Group"	1996	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Adam-Ant>	"Adam Ant"	1977	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Redman>	"Redman"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Streetlight-Manifesto>	"Streetlight Manifesto"	2002	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Alejandro-Sanz>	"Alejandro Sanz"	1989	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Mountain-Goats>	"The Mountain Goats"	1991	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Zion.T>	"Zion"	2011	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Trick-Daddy>	"Trick Daddy"	1996	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Great-White>	"Great White"	1977	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Klingande>	"Klingande"	2012	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Rittz>	"Rittz"	2007	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Hot-Chelle-Rae>	"Hot Chelle Rae"	2005	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Mary-J.-Blige>	"Mary J. Blige"	1991	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Mexican-Institute-of-Sound>	"Mexican Institute of Sound"	2004	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ted-Leo-and-the-Pharmacists>	"Ted Leo and The Pharmacists"	1999	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bob-Moses-(band)>	"Bob Moses"	2012	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/RZA>	"RZA"	1991	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jazz>	"Jazz"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jerry-Douglas>	"Jerry Douglas"	1970	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Rayland-Baxter>	"Rayland Baxter"	2010	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Juan-Magán>	"Juan Magan"	2003	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Half-Alive-(band)>	"half•alive"	2016	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Black-Crowes>	"The Black Crowes"	1984	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Roddy-Ricch>	"Roddy Ricch"	2017	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Nonpoint>	"Nonpoint"	1997	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Terrace-Martin>	"Terrace Martin"	2004	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Joan-As-Police-Woman>	"Joan As Police Woman"	1991	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Léon-(Swedish-singer)>	"LÉON"	2015	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Frances>	"Frances"		false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Elizabeth-Schuyler-Hamilton>	"Eliza"		false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Gryffin>	"Gryffin"	2014	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bleached>	"Bleached"	2011	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Marcus-Miller>	"Marcus Miller"	1975	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Swell-Season>	"Swell"	2005	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Bloody-Beetroots>	"The Bloody Beetroots"	2006	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/XXXTentacion>	"XXXTentacion"	2013	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/MewithoutYou>	"mewithoutYou"	2001	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Excision>	"Excision"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Gyptian>	"Gyptian"	2004	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lil-Xan>	"Lil Xan"	2015	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Mason-Jennings>	"Mason Jennings"	1997	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/SOJA>	"SOJA"	1997	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Nneka-(singer)>	"Nneka"	2003	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sun-City-Girls>	"City Girls"	1979	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bombay-Bicycle-Club>	"Bombay Bicycle Club"	2005	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bella-Thorne-discography>	"Bella Thorne"		false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Roger-Sanchez>	"Roger Sanchez"	1990	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kevin-Devine>	"Kevin Devine"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Army-of-Darkness>	"The Darkness"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Susan-Boyle>	"Susan Boyle"	1998	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/DallasK>	"DallasK"	2010	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Unkle>	"Unkle"	1992	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Pinegrove-(band)>	"Pinegrove"	2010	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kittie>	"Kittie"	1996	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Black-Dahlia-Murder-(band)>	"The Black Dahlia Murder"	2001	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sound-Tribe-Sector-9>	"STS9"	1998	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Mr.-Vegas>	"Mr. Vegas"	1997	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Mike-Jones-(rapper)>	"Mike Jones"	2001	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Deerhunter>	"Deerhunter"	2001	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Wyclef-Jean>	"Wyclef Jean"	1989	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Eiffel-65-discography>	"Eiffel 65"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jeremy-Zucker>	"Jeremy Zucker"	2015	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bleachers-(band)>	"Bleachers"	2014	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Gusttavo-Lima>	"Gusttavo Lima"	1999	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Broken-Bells>	"Broken Bells"	2009	true	
