?name	?classifciation	?year	?winner	?artist_uri	?artist_name
"Billboard_Music_Award"	"Top_Female_Artist"	2020	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Halsey-(singer)>	"Young Rising Sons"
"American_Music_Award"	"Favorite_Country_Female_Artist"	2010	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Miranda-Lambert>	"Miranda Lambert"
"American_Music_Award"	"Favorite_Pop/Rock_Female_Artist"	1985	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Linda-Ronstadt>	"Linda Ronstadt"
"American_Music_Award"	"Favorite_Country_Female_Artist"	1982	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Emmylou-Harris>	"Emmylou Harris"
"American_Music_Award"	"Favorite_Pop/Rock_Male_Artist"	2003	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Eminem>	"Eminem"
"American_Music_Award"	"Favorite_Country_Male_Artist"	2003	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Toby-Keith>	"Toby Keith"
"American_Music_Award"	"Favorite_Pop/Rock_Male_Artist"	1975	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Elton-John>	"Elton John"
"American_Music_Award"	"Favorite_Pop/Rock_Album"	2003	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Norah-Jones>	"Norah Jones"
"Billboard_Music_Award"	"Top_Artist"	2020	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Taylor-Swift>	"Taylor Swift"
"American_Music_Award"	"Favorite_Country_Female_Artist"	1996	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Shania-Twain>	"Shania Twain"
"American_Music_Award"	"Favorite_Pop/Rock_Album"	1979	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Olivia-Newton-John>	"Olivia Newton-John"
"American_Music_Award"	"Favorite_Country_Band/Duo/Group"	2014	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Eli-Young-Band>	"Eli Young Band"
"American_Music_Award"	"Favorite_Pop/Rock_Female_Artist"	2012	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Nicki-Minaj>	"Nicki Minaj"
"American_Music_Award"	"Favorite_Pop/Rock_Female_Artist"	2018	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Cardi-B>	"Cardi B"
"Grammy_Award"	"Album_of_the_Year"	2020	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Billie-Eilish>	"Billie Eilish"
"Billboard_Music_Award"	"Top_Artist"	2018	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bruno-Mars>	"Bruno Mars"
"American_Music_Award"	"Favorite_Pop/Rock_Male_Artist"	1991	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Phil-Collins>	"Phil Collins"
"American_Music_Award"	"Favorite_Country_Album"	2003	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Toby-Keith>	"Toby Keith"
"American_Music_Award"	"Favorite_Pop/Rock_Album"	1983	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Willie-Nelson>	"Willie Nelson"
"American_Music_Award"	"Favorite_Soul/R&B_Female_Artist"	2006	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Mariah-Carey>	"Mariah Carey"
"American_Music_Award"	"Favorite_Pop/Rock_Album"	1977	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Stevie-Wonder>	"Stevie Wonder"
"American_Music_Award"	"Favorite_Country_Male_Artist"	2015	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Luke-Bryan>	"Luke Bryan"
"American_Music_Award"	"Favorite_Pop/Rock_Female_Artist"	1999	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Celine-Dion>	"Celine Dion"
"American_Music_Award"	"Favorite_Pop/Rock_Female_Artist"	1999	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Celine-Dion>	"Dion"
"American_Music_Award"	"Favorite_Rap/Hip"	2014	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Iggy-Azalea>	"Iggy Azalea"
"American_Music_Award"	"Favorite_Country_Male_Artist"	2018	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Luke-Bryan>	"Luke Bryan"
"American_Music_Award"	"Favorite_Country_Male_Artist"	2006	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Keith-Urban>	"Keith Urban"
"Grammy_Award"	"Album_of_the_Year"	1997	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Celine-Dion>	"Celine Dion"
"Grammy_Award"	"Album_of_the_Year"	1997	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Celine-Dion>	"Dion"
"American_Music_Award"	"Favorite_Country_Band/Duo/Group"	1984	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Dolly-Parton>	"Dolly Parton"
"Billboard_Music_Award"	"Top_Artist"	1997	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Spice-Girls>	"Spice Girls"
"American_Music_Award"	"Favorite_Pop/Rock_Band/Duo/Group"	2003	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Matchbox-Twenty>	"Matchbox Twenty"
"Grammy_Award"	"Song_of_the_Year"	2003	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Avril-Lavigne>	"Avril Lavigne"
"Billboard_Music_Award"	"Top_Male_Artist"	2018	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Post-Malone>	"Post Malone"
"American_Music_Award"	"Favorite_Soul/R&B_Album"	1990	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bobby-Brown>	"Bobby Brown"
"Billboard_Music_Award"	"Top_Hot_100_Song"	2001	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Janet-Jackson>	"Janet Jackson"
"Billboard_Music_Award"	"Top_Artist"	2017	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ariana-Grande>	"Ariana Grande"
"Billboard_Music_Award"	"Top_Male_Artist"	2013	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Drake-(musician)>	"Drake"
"American_Music_Award"	"Favorite_Pop/Rock_Band/Duo/Group"	1993	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/U2>	"U2"
"American_Music_Award"	"Favorite_Country_Album"	1976	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Olivia-Newton-John>	"Olivia Newton-John"
"American_Music_Award"	"Favorite_Country_Female_Artist"	2006	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Gretchen-Wilson>	"Gretchen Wilson"
"Billboard_Music_Award"	"Top_Billboard_200_Album"	2020	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Billie-Eilish>	"Billie Eilish"
"American_Music_Award"	"Favorite_Pop/Rock_Female_Artist"	2013	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Taylor-Swift>	"Taylor Swift"
"American_Music_Award"	"Favorite_Country_Album"	1979	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Linda-Ronstadt>	"Linda Ronstadt"
"American_Music_Award"	"Favorite_Soul/R&B_Female_Artist"	1995	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Janet-Jackson>	"Janet Jackson"
"American_Music_Award"	"Favorite_Rap/Hip"	2015	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Nicki-Minaj>	"Nicki Minaj"
"Billboard_Music_Award"	"Top_Artist"	1998	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Usher-(musician)>	"Usher"
"Billboard_Music_Award"	"Top_Artist"	2016	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Weeknd>	"The Weeknd"
"American_Music_Award"	"Favorite_Pop/Rock_Band/Duo/Group"	2006	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Red-Hot-Chili-Peppers>	"Red Hot Chili Peppers"
"American_Music_Award"	"Favorite_Pop/Rock_Female_Artist"	1996	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Melissa-Etheridge>	"Melissa Etheridge"
"Grammy_Award"	"Album_of_the_Year"	1991	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/MC-Hammer>	"MC Hammer"
"Grammy_Award"	"Album_of_the_Year"	2001	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Beck>	"Beck"
"Grammy_Award"	"Album_of_the_Year"	1973	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Eric-Clapton>	"Eric Clapton"
"American_Music_Award"	"Favorite_Soul/R&B_Male_Artist"	2006	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jamie-Foxx>	"Jamie Foxx"
"American_Music_Award"	"Favorite_Pop/Rock_Male_Artist"	1992	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Michael-Bolton>	"Michael Bolton"
"American_Music_Award"	"Favorite_Pop/Rock_Album"	1977	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Peter-Frampton>	"Peter Frampton"
"American_Music_Award"	"Favorite_Soul/R&B_Female_Artist"	1990	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Paula-Abdul>	"Paula Abdul"
"American_Music_Award"	"Favorite_Pop/Rock_Album"	2015	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ed-Sheeran>	"Ed Sheeran"
"American_Music_Award"	"Favorite_Pop/Rock_Album"	1996	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Boyz-II-Men>	"Boyz II Men"
"Billboard_Music_Award"	"Top_Hot_100_Song"	2019	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Travis-Scott>	"Travis"
"Billboard_Music_Award"	"Top_Hot_100_Song"	2019	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Travis-Scott>	"Travis Scott"
"American_Music_Award"	"Favorite_Pop/Rock_Band/Duo/Group"	1991	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/New-Kids-on-the-Block>	"New Kids On The Block"
"Grammy_Award"	"Song_of_the_Year"	2012	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Justin-Vernon>	"Justin Vernon"
"American_Music_Award"	"Favorite_Country_Female_Artist"	2004	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Gretchen-Wilson>	"Gretchen Wilson"
"American_Music_Award"	"Favorite_Country_Male_Artist"	2014	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Luke-Bryan>	"Luke Bryan"
"American_Music_Award"	"Favorite_Country_Female_Artist"	1985	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Dolly-Parton>	"Dolly Parton"
"American_Music_Award"	"Favorite_Country_Band/Duo/Group"	2006	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Rascal-Flatts>	"Rascal Flatts"
"American_Music_Award"	"Favorite_Country_Male_Artist"	1995	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Alan-Jackson>	"Alan Jackson"
"Billboard_Music_Award"	"Top_Billboard_200_Album"	1989	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Weeknd>	"The Weeknd"
"American_Music_Award"	"Favorite_Soul/R&B_Album"	2002	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Alicia-Keys>	"Alicia Keys"
"American_Music_Award"	"Favorite_Rap/Hip"	2003	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Nelly>	"Nelly"
"American_Music_Award"	"Favorite_Pop/Rock_Female_Artist"	2002	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Alicia-Keys>	"Alicia Keys"
"Billboard_Music_Award"	"Top_Female_Artist"	2020	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lizzo>	"Lizzo"
"American_Music_Award"	"Favorite_Country_Male_Artist"	2001	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/George-Strait>	"George Strait"
"American_Music_Award"	"Favorite_Soul/R&B_Male_Artist"	2005	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/R.-Kelly>	"R. Kelly"
"American_Music_Award"	"Favorite_Pop/Rock_Male_Artist"	1993	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Eric-Clapton>	"Eric Clapton"
"American_Music_Award"	"Favorite_Country_Male_Artist"	1977	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Charley-Pride>	"Charley Pride"
"American_Music_Award"	"Favorite_Country_Band/Duo/Group"	2015	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Florida-Georgia-Line>	"Florida Georgia Line"
"American_Music_Award"	"Favorite_Country_Male_Artist"	2019	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Luke-Combs>	"Luke Combs"
"Billboard_Music_Award"	"Top_Female_Artist"	2012	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Katy-Perry>	"Katy Perry"
"American_Music_Award"	"Favorite_Soul/R&B_Female_Artist"	1982	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Chaka-Khan>	"Chaka Khan"
"American_Music_Award"	"Favorite_Soul/R&B_Album"	2001	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Toni-Braxton>	"Toni Braxton"
"Billboard_Music_Award"	"Top_Artist"	2011	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Rihanna>	"Rihanna"
"American_Music_Award"	"Favorite_Soul/R&B_Female_Artist"	1986	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Diana-Ross>	"Diana Ross"
"Billboard_Music_Award"	"Top_Artist"	2018	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kendrick-Lamar>	"Kendrick Lamar"
"Grammy_Award"	"Album_of_the_Year"	1999	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sheryl-Crow>	"Sheryl Crow"
"American_Music_Award"	"Favorite_Soul/R&B_Male_Artist"	2007	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Akon>	"Akon"
"American_Music_Award"	"Favorite_Pop/Rock_Female_Artist"	1994	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Mariah-Carey>	"Mariah Carey"
"Grammy_Award"	"Album_of_the_Year"	1993	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/U2>	"U2"
"American_Music_Award"	"Favorite_Country_Female_Artist"	1977	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Loretta-Lynn>	"Loretta Lynn"
"American_Music_Award"	"Favorite_Pop/Rock_Band/Duo/Group"	1999	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Matchbox-Twenty>	"Matchbox Twenty"
"Grammy_Award"	"Album_of_the_Year"	1998	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Paul-McCartney>	"Paul McCartney"
"American_Music_Award"	"Favorite_Pop/Rock_Band/Duo/Group"	1983	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Fleetwood-Mac>	"Fleetwood Mac"
"Grammy_Award"	"Song_of_the_Year"	2007	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Mary-J.-Blige>	"Mary J. Blige"
"Grammy_Award"	"Song_of_the_Year"	1998	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Gwen-Stefani>	"Gwen Stefani"
"American_Music_Award"	"Favorite_Rap/Hip"	2004	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kanye-West>	"Kanye West"
"American_Music_Award"	"Favorite_Country_Male_Artist"	2017	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Keith-Urban>	"Keith Urban"
"American_Music_Award"	"Favorite_Soul/R&B_Male_Artist"	1993	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tevin-Campbell>	"Tevin Campbell"
"American_Music_Award"	"Favorite_Country_Male_Artist"	2015	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jason-Aldean>	"Jason Aldean"
"American_Music_Award"	"Favorite_Soul/R&B_Female_Artist"	1993	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Patti-LaBelle>	"Patti Labelle"
"American_Music_Award"	"Favorite_Pop/Rock_Album"	2010	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Eminem>	"Eminem"
"American_Music_Award"	"Favorite_Country_Album"	1992	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Travis-Tritt>	"Travis Tritt"
"American_Music_Award"	"Favorite_Pop/Rock_Album"	2003	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Eminem>	"Eminem"
"American_Music_Award"	"Favorite_Country_Album"	2010	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jason-Aldean>	"Jason Aldean"
"Grammy_Award"	"Album_of_the_Year"	1975	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Stevie-Wonder>	"Stevie Wonder"
"American_Music_Award"	"Favorite_Pop/Rock_Male_Artist"	1986	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Prince-(musician)>	"Prince"
"American_Music_Award"	"Favorite_Country_Band/Duo/Group"	2016	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Florida-Georgia-Line>	"Florida Georgia Line"
"Billboard_Music_Award"	"Top_Billboard_200_Album"	1989	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ed-Sheeran>	"Ed Sheeran"
"American_Music_Award"	"Favorite_Soul/R&B_Female_Artist"	1993	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Mary-J.-Blige>	"Mary J. Blige"
"Billboard_Music_Award"	"Top_Hot_100_Song"	2018	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/21-Savage>	"21 Savage"
"Billboard_Music_Award"	"Top_Hot_100_Song"	2018	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/21-Savage>	"Savage"
"American_Music_Award"	"Favorite_Pop/Rock_Band/Duo/Group"	2002	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/U2>	"U2"
"Billboard_Music_Award"	"Top_Artist"	2018	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ed-Sheeran>	"Ed Sheeran"
"American_Music_Award"	"Favorite_Country_Female_Artist"	1978	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Loretta-Lynn>	"Loretta Lynn"
"American_Music_Award"	"Favorite_Country_Album"	1988	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Randy-Travis>	"Randy Travis"
"American_Music_Award"	"Favorite_Pop/Rock_Female_Artist"	2005	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Gwen-Stefani>	"Gwen Stefani"
"Billboard_Music_Award"	"Top_Male_Artist"	2016	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Fetty-Wap>	"Fetty Wap"
"Billboard_Music_Award"	"Top_Artist"	2006	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Rascal-Flatts>	"Rascal Flatts"
"American_Music_Award"	"Favorite_Country_Female_Artist"	2005	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Martina-McBride>	"Martina McBride"
"American_Music_Award"	"Favorite_Country_Male_Artist"	2008	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Brad-Paisley>	"Brad Paisley"
"Grammy_Award"	"Song_of_the_Year"	1982	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Christopher-Cross>	"Christopher Cross"
"Grammy_Award"	"Song_of_the_Year"	1993	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Eric-Clapton>	"Eric Clapton"
"American_Music_Award"	"Favorite_Pop/Rock_Album"	1995	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Mariah-Carey>	"Mariah Carey"
"American_Music_Award"	"Favorite_Country_Band/Duo/Group"	1979	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Willie-Nelson>	"Willie Nelson"
"American_Music_Award"	"Favorite_Rap/Hip"	2016	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Fetty-Wap>	"Fetty Wap"
"Billboard_Music_Award"	"Top_Hot_100_Song"	2012	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ne-Yo>	"Ne-Yo"
"Grammy_Award"	"Album_of_the_Year"	1982	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Quincy-Jones>	"Quincy Jones"
"American_Music_Award"	"Favorite_Country_Female_Artist"	1991	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Patty-Loveless>	"Patty Loveless"
