?subject	?name	?entity_name
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Da-Brat>	"Da Brat"	"Bow Wow"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Da-Brat>	"Da Brat"	"Bow Wow Wow"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Da-Brat>	"Da Brat"	"Jagged Edge"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Jayhawks>	"The Jayhawks"	"Greg Laswell"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jidenna>	"Jidenna"	"Migos"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jidenna>	"Jidenna"	"Offset"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jidenna>	"Jidenna"	"Stromae"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jidenna>	"Jidenna"	"Aminé"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jidenna>	"Jidenna"	"Declan McKenna"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jidenna>	"Jidenna"	"Ibeyi"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Maya-Jane-Coles>	"Maya Jane Coles"	"Eats Everything"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Maya-Jane-Coles>	"Maya Jane Coles"	"Maceo Plex"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Maya-Jane-Coles>	"Maya Jane Coles"	"Jamie Jones"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Maya-Jane-Coles>	"Maya Jane Coles"	"Richie Hawtin"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Cheryl-(singer)>	"Cheryl"	"Ellie Goulding"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Cheryl-(singer)>	"Cheryl"	"Dizzee Rascal"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Cheryl-(singer)>	"Cheryl"	"Black Eyed Peas"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Violent-Femmes>	"Violent Femmes"	"Ben Folds"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Violent-Femmes>	"Violent Femmes"	"Barenaked Ladies"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Violent-Femmes>	"Violent Femmes"	"Echo & The Bunnymen"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Violent-Femmes>	"Violent Femmes"	"Colin Hay"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Verzache>	"verzache"	"Bulow"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Verzache>	"verzache"	"mxmtoon"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Verzache>	"verzache"	"khai dreams"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Acacia-Strain>	"The Acacia Strain"	"Dance Gavin Dance"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Acacia-Strain>	"The Acacia Strain"	"Whitechapel"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Acacia-Strain>	"The Acacia Strain"	"Hatebreed"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Acacia-Strain>	"The Acacia Strain"	"After the Burial"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jimmy-Barnes>	"Jimmy Barnes"	"The Angels"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jimmy-Barnes>	"Jimmy Barnes"	"Dragon"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Everything-Everything>	"Everything Everything"	"The Vaccines"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Everything-Everything>	"Everything Everything"	"Darwin Deez"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Everything-Everything>	"Everything Everything"	"The Joy Formidable"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Everything-Everything>	"Everything Everything"	"Two Door Cinema Club"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Everything-Everything>	"Everything Everything"	"Crystal Castles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Audio-Push>	"Audio Push"	"Dizzy Wright"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Audio-Push>	"Audio Push"	"Wale"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Audio-Push>	"Audio Push"	"Snow Tha Product"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Sea-and-Cake>	"The Sea and Cake"	"Broken Social Scene"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Sea-and-Cake>	"The Sea and Cake"	"Man Man"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Robert-Glasper>	"Robert Glasper Experiment"	"Bilal"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Robert-Glasper>	"Robert Glasper Experiment"	"José James"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Robert-Glasper>	"Robert Glasper Experiment"	"Ledisi"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Robert-Glasper>	"Robert Glasper Experiment"	"Gregory Porter"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Robert-Glasper>	"Robert Glasper Experiment"	"Jordan Rakei"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Robert-Glasper>	"Robert Glasper"	"Bilal"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Robert-Glasper>	"Robert Glasper"	"José James"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Robert-Glasper>	"Robert Glasper"	"Ledisi"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Robert-Glasper>	"Robert Glasper"	"Gregory Porter"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Robert-Glasper>	"Robert Glasper"	"Jordan Rakei"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Voidz>	"The Voidz"	"The Strokes"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Voidz>	"The Voidz"	"Shabazz Palaces"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Voidz>	"The Voidz"	"Julian Casablancas"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Joel-Adams-(singer)>	"Joel Adams"	"Tom Walker"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Joel-Adams-(singer)>	"Joel Adams"	"Charlie Puth"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sharam>	"Sharam"	"Hot Since 82"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sharam>	"Sharam"	"Deep Dish"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sharam>	"Sharam"	"Dubfire"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Swae-Lee>	"Slim Jxmmi"	"Rae Sremmurd"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Swae-Lee>	"Slim Jxmmi"	"Sheck Wes"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Swae-Lee>	"Slim Jxmmi"	"Lil Baby"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Swae-Lee>	"Slim Jxmmi"	"Tyla Yaweh"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Swae-Lee>	"Slim Jxmmi"	"A$AP Rocky"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Swae-Lee>	"Slim Jxmmi"	"Slim Jxmmi"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Swae-Lee>	"Slim Jxmmi"	"Swae Lee"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Swae-Lee>	"Slim Jxmmi"	"Post Malone"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Swae-Lee>	"Swae Lee"	"Rae Sremmurd"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Swae-Lee>	"Swae Lee"	"Sheck Wes"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Swae-Lee>	"Swae Lee"	"Lil Baby"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Swae-Lee>	"Swae Lee"	"Tyla Yaweh"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Swae-Lee>	"Swae Lee"	"A$AP Rocky"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Swae-Lee>	"Swae Lee"	"Slim Jxmmi"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Swae-Lee>	"Swae Lee"	"Swae Lee"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Swae-Lee>	"Swae Lee"	"Post Malone"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Harry-Styles>	"Harry Styles"	"The Preatures"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Harry-Styles>	"Harry Styles"	"MUNA"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Harry-Styles>	"Harry Styles"	"Leon Bridges"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Harry-Styles>	"Harry Styles"	"Kacey Musgraves"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Harry-Styles>	"Harry Styles"	"Mabel"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Mt-Eden-(band)>	"Mt Eden"	"Six60"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Mt-Eden-(band)>	"Mt Eden"	"Kaskade"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Mt-Eden-(band)>	"Mt Eden"	"Datsik"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Mt-Eden-(band)>	"Mt Eden"	"Zeds Dead"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bubba-Sparxxx>	"Bubba Sparxxx"	"YelaWolf"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bubba-Sparxxx>	"Bubba Sparxxx"	"Jelly Roll"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lou-Bega>	"Lou Bega"	"2 Unlimited"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lou-Bega>	"Lou Bega"	"AQUA"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/David-Lee-Roth>	"David Lee Roth"	"Great White"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/David-Lee-Roth>	"David Lee Roth"	"Iron Maiden"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/David-Lee-Roth>	"David Lee Roth"	"Warrant"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/David-Lee-Roth>	"David Lee Roth"	"Kiss"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Griswolds>	"The Griswolds"	"Andrew McMahon in the Wilderness"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Griswolds>	"The Griswolds"	"Walk the Moon"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Griswolds>	"The Griswolds"	"LOLO"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Griswolds>	"The Griswolds"	"Miniature Tigers"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Griswolds>	"The Griswolds"	"New Politics"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/McCoy-Tyner>	"McCoy Tyner"	"Wynton Marsalis"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Qveen-Herby>	"Qveen Herby"	"Lindsey Stirling"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Qveen-Herby>	"Qveen Herby"	"Jonas Brothers"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Qveen-Herby>	"Qveen Herby"	"The Wanted"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Qveen-Herby>	"Qveen Herby"	"Bryce Vine"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Basement>	"Basement"	"Turnover"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Basement>	"Basement"	"The Story So Far"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Basement>	"Basement"	"Thursday"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Basement>	"Basement"	"Touché Amoré"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ron-Sexsmith>	"Ron Sexsmith"	"Barenaked Ladies"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ron-Sexsmith>	"Ron Sexsmith"	"Coldplay"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ron-Sexsmith>	"Ron Sexsmith"	"Nick Lowe"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Dr.-Dre>	"Dr. Dre"	"Kurupt"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Dr.-Dre>	"Dr. Dre"	"Snoop Dogg"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Dr.-Dre>	"Dr. Dre"	"Eminem"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Dr.-Dre>	"Dr. Dre"	"Warren G"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Toby-Keith>	"Toby Keith"	"Rascal Flatts"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Toby-Keith>	"Toby Keith"	"Eric Church"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Toby-Keith>	"Toby Keith"	"Montgomery Gentry"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Toby-Keith>	"Toby Keith"	"Trace Adkins"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Toby-Keith>	"Toby Keith"	"Brantley Gilbert"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Estelle>	"Estelle"	"Luke James"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Estelle>	"Estelle"	"John Legend"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Estelle>	"Estelle"	"Solange"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Estelle>	"Estelle"	"Gym Class Heroes"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Estelle>	"Estelle"	"The Roots"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Beanie-Sigel>	"Beanie Sigel"	"Freeway"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Beanie-Sigel>	"Beanie Sigel"	"Jadakiss"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Aldous-Harding>	"Aldous Harding"	"Mac DeMarco"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Konshens>	"Konshens"	"Capleton"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Konshens>	"Konshens"	"Kranium"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Konshens>	"Konshens"	"Mavado"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kool-Moe-Dee>	"Kool Moe Dee"	"Big Daddy Kane"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kool-Moe-Dee>	"Kool Moe Dee"	"Whodini"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kool-Moe-Dee>	"Kool Moe Dee"	"Salt-N-Pepa"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kool-Moe-Dee>	"Kool Moe Dee"	"Slick Rick"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Damned-Damned-Damned>	"The Damned"	"Motörhead"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Damned-Damned-Damned>	"The Damned"	"Tiger Army"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Pierre-Bourne>	"Pierre Bourne"	"Young Nudy"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Pierre-Bourne>	"Pierre Bourne"	"unotheactivist"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Pierre-Bourne>	"Pierre Bourne"	"Playboi Carti"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Pierre-Bourne>	"Pierre Bourne"	"Kodie Shane"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Pierre-Bourne>	"Pierre Bourne"	"Lil Tecca"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Todd-Terje>	"Todd Terje"	"Jamie xx"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Todd-Terje>	"Todd Terje"	"Four Tet"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Todd-Terje>	"Todd Terje"	"Jon Hopkins"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Todd-Terje>	"Todd Terje"	"Caribou"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Todd-Terje>	"Todd Terje"	"John Talabot"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Devvon-Terrell>	"Devvon Terrell"	"Futuristic"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Devvon-Terrell>	"Devvon Terrell"	"Mike Stud"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Klaas-(DJ)>	"Klaas"	"BT"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Klaas-(DJ)>	"Klaas"	"Wildstylez"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/PHOX>	"Phox"	"Blitzen Trapper"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/PHOX>	"Phox"	"The Head and the Heart"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Husky-Energy>	"Husky"	"The Head and the Heart"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Herb-Alpert>	"Herb Alpert"	"Sergio Mendes & Brasil '66"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Herb-Alpert>	"Herb Alpert"	"Sergio Mendes"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kayzo>	"KAYZO"	"Valentino Khan"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Nghtmre>	"NGHTMRE"	"Seven Lions"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Nghtmre>	"NGHTMRE"	"The Glitch Mob"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Nghtmre>	"NGHTMRE"	"Valentino Khan"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Nghtmre>	"NGHTMRE"	"Slander"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Nghtmre>	"NGHTMRE"	"Alison Wonderland"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Slowthai>	"Slowthai"	"Brockhampton"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Slowthai>	"Slowthai"	"Flume"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Erykah-Badu>	"Erykah Badu"	"Janelle Monáe"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Erykah-Badu>	"Erykah Badu"	"Nas"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Erykah-Badu>	"Erykah Badu"	"Common"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Erykah-Badu>	"Erykah Badu"	"The Roots"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Brother-Ali>	"Brother Ali"	"Atmosphere"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Nef-the-Pharaoh>	"Nef The Pharaoh"	"G-Eazy"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Nef-the-Pharaoh>	"Nef The Pharaoh"	"A$AP Ferg"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Nef-the-Pharaoh>	"Nef The Pharaoh"	"E-40"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Key>	"Key"	"A$AP Ant"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Key>	"Key"	"A$AP Nast"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Key>	"Key"	"A$AP Rocky"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Key>	"Key"	"A$AP Mob"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/La-Dispute>	"La Dispute"	"Thrice"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/La-Dispute>	"La Dispute"	"Touché Amoré"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/La-Dispute>	"La Dispute"	"Balance and Composure"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/DJ-Kool-Herc>	"Dj Kool"	"Salt-N-Pepa"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/DJ-Kool-Herc>	"Dj Kool"	"Slick Rick"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/U.S.-Girls>	"U.S. Girls"	"Tune-Yards"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/U.S.-Girls>	"U.S. Girls"	"Tame Impala"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/U.S.-Girls>	"U.S. Girls"	"Beth Ditto"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Darude>	"Darude"	"Carnage"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Darude>	"Darude"	"Robin Schulz"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Darude>	"Darude"	"Afrojack"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Darude>	"Darude"	"Bassjackers"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Scuba>	"Scuba"	"Skream"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Scuba>	"Scuba"	"Joy Orbison"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Scuba>	"Scuba"	"Nina Kraviz"
